ToNodeId,Title,Authors,Date,Seed
9605213,Higher-order simple Lie algebras,J. A. de Azcarraga and J. C. Perez Bueno,1996-05-02,8b2396b9f9f98951596432b77e91403f84f05853e4f8dbc29722fd1c95608f5d
9611221,Generalized Poisson structures,"J. A. de Azcarraga, A. M. Perelomov and J. C. Perez Bueno",1996-11-04,0c245c6044edd46d323e5560b7401797c7fb109c28bf94a9de3fce7add581ab8
9611222,Field Theory Questions for String Theory Answers,"J. A. de Azcarraga, A. M. Perelomov and J. C. Perez Bueno",1996-11-04,0c245c6044edd46d323e5560b7401797c7fb109c28bf94a9de3fce7add581ab8
9611223,Early Universe Evolution in Graviton-Dilaton Models,"J. A. de Azcarraga, A. M. Perelomov and J. C. Perez Bueno",1996-11-04,0c245c6044edd46d323e5560b7401797c7fb109c28bf94a9de3fce7add581ab8
9810230,"Superconformal mechanics, black holes, and non-linear realizations","J. A. de Azcarraga, J. M. Izquierdo, J. C. Perez Bueno and P. K.",1998-10-02,6d73b074dafffdeddb575eff535f2f4156d3a5fc77abb66e3734e48c04bc23a7
9810231,Arbitrary spin massless bosonic fields in d-dimensional anti-de Sitter,"J. A. de Azcarraga, J. M. Izquierdo, J. C. Perez Bueno and P. K.",1998-10-02,6d73b074dafffdeddb575eff535f2f4156d3a5fc77abb66e3734e48c04bc23a7
9705202,The Two-point Function of c=-2 Matter Coupled to 2D Quantum Gravity,"J. Ambjorn (NBI), C. Kristjansen (NBI) and Y. Watabiki (TIT)",1997-05-01,09d1cd387d5ac6f0e8b7185750640d589157d481aaa3abe87beea1c3e525c48c
9605227,The measure in three dimensional Nambu-Goto string theory,J. Ambjorn A. Sedrakyan,1996-05-06,21222fa0d495b093fead1576fea217a73a33169e18392a03ee84b4b73f32249a
9912267,On the relation between Euclidean and Lorentzian 2D quantum gravity,"J. Ambjorn, J. Correia, C. Kristjansen (NBI) and R. Loll (AEI)",1999-12-08,c209141bc7c3d0f624114e551ef5a35a9c670f426d7555f88a6c76a1a13e9125
9806241,Euclidean and Lorentzian Quantum Gravity - Lessons from Two Dimensions,"J. Ambjorn, J.L. Nielsen, J. Rolf (Niels-Bohr-Institute), R. Loll",1998-06-03,9d54076f4d89ff1d918acc14f8ac70d5a4674e0062a68f6d7e2ac7aee2b1b3e1
9805212,The NBI matrix model of IIB Superstrings,J. Ambj{\o}rn and L. Chekhov,1998-05-03,fa489eca6eb4e76b6e75225b90a754acd26f71c7fbf74cd56b6bf99f91e8ae03
9803223,Renormalization Ambiguities in Casimir Energy,J. Antonio Garc\'ia and Josep M. Pons,1998-03-03,2d5a913277ad1178cef5a0ec99e6e8729a63a63b8246b086785aa20e901bf52a
9803222,Faddeev-Jackiw approach to gauge theories and ineffective constraints,J. Antonio Garc\'ia and Josep M. Pons,1998-03-02,2d5a913277ad1178cef5a0ec99e6e8729a63a63b8246b086785aa20e901bf52a
9905201,Gauge invariance of the one-loop effective action of the Higgs field in,J. Baacke and K. Heitmann,1999-05-01,13c7a260a968abab19f67b30441f90e3f13529c348c47ae982928589028de936
9406217,Matter couplings in partially broken extended supersymmetry,J. Bagger and A. Galperin,1994-06-02,4943ac1c40ff8499b826a41b48b624d28b4d6fb9ee2bb5a4eada2a26381c4a09
9406214,The Supersymmetric Two Boson Hierarchies,J. C. Brunelli and A. Das,1994-06-02,659d5d268fd96b63533d65985ab8065b2c396ecf017ba6311bb01f0c181a61a5
9906233,On the Integrability of a Class of Monge-Ampere Equations,"J. C. Brunelli, M. Gurses, K. Zheltukhin",1999-06-03,af5a119fce3cfbf32aab3eada7ce6741519d157c2fbb2814a7e5a8b69daa3ad3
9707210,Duality between Topologically Massive and Self-Dual models,"J. C. Le Guillou, E. F. Moreno, C. Nunez and F.A. Schaposnik",1997-07-01,109bea3e68b02380b23e77b8fab1750b99b8ce7fada6b1a39caf671505a2e832
9609202,Non Abelian Bosonization in Two and Three Dimensions,"J. C. Le Guillou, E. Moreno, C. Nunez, F. A. Schaposnik",1996-08-30,8b7893ea01bf8d717deb6198c5d7ab9224fbf17ec1936236c7fd71b7d30d65f7
9811247,Exact solution of double-delta function Bose gas through interacting,"J. Cruz, A. Fabbri and J. Navarro-Salas",1998-11-04,f64dfcc2e3ab3295e0174a12b98fc46d3a884f1988aadfdaed3a5b40133860b1
9811246,Can conformal Transformations change the fate of 2D black holes?,"J. Cruz, A. Fabbri and J. Navarro-Salas",1998-11-04,f64dfcc2e3ab3295e0174a12b98fc46d3a884f1988aadfdaed3a5b40133860b1
9611219,A Quantum Model of Schwarzschild Black Hole Evaporation,"J. Cruz, A. Mikovic and J. Navarro-Salas",1996-11-03,718e9359dd06853d35177731817113bced937cf799a3123de4ed75973ceea861
9707262,Special geometry in hypermultiplets,"J. De Jaegher, B. de Wit, B. Kleijn and S. Vandoren",1997-07-07,95b8511dfdd6dffb354059eaa77beffa7d4a65934a059e3f5d804f1a4887c7e9
9605223,"The target space geometry of N=(2,1) string theory","J. Distler, B. Greene and D. Morrison",1996-05-03,12edbd0a4d3cd5faa8c78d66394ddc7f3e990efa690a6cbe51d5b5338f8f8bc3
9605222,"Resolving Singularities in (0,2) Models","J. Distler, B. Greene and D. Morrison",1996-05-03,12edbd0a4d3cd5faa8c78d66394ddc7f3e990efa690a6cbe51d5b5338f8f8bc3
9609238,D-Brane Recoil Mislays Information,"J. Ellis. N. Mavromatos, and D. Nanopoulos",1996-09-03,3661e63c0b23763fef21f057560296ad895ddbb613ad325c4abed6d8720b4659
9912250,Non-renormalization of next-to-extremal correlators in N=4 SYM and the,"J. Erdmenger, M. Perez-Victoria",1999-12-06,e5ecc262cd149e0e71ee3264628765ba8bce0678e6aca1e76d67223d9f23bdc5
9906211,Structure of the Electric Flux in N=4 Supersymmetric Yang-Mills Theory,"J. Erickson, G.W. Semenoff and K. Zarembo",1999-06-02,a7632fe0991f0b595514e901ff8cd1621189a97c85bd04ef119b33225c7e66fb
9312211,The Projection Postulate of Quantum Mechanics on the Lightcone,J. Finkelstein,1993-12-02,18dda25c79688a3083a5fc5c164b673e384af7e1a3120c9ab9479af5c532c3f3
9612205,Supersymmetric quantum theory and (non-commutative) differential,"J. Froehlich, O. Grandjean, A. Recknagel (ETH Zuerich)",1996-11-29,9d6214ea15413eaecbfcba4359ec2fea4f1719c1cd99fc37ef9035023dc7e0de
9811212,The Microscopic Spectral Density of the QCD Dirac Operator,"J. Fuchs, C. Schweigert",1998-11-02,c0d120d0606665071dc88b1c0f2683ca2e702defb106736b3414855010d743fe
9712257,Branes: from free fields to general backgrounds,"J. Fuchs, C. Schweigert",1997-12-04,c0d120d0606665071dc88b1c0f2683ca2e702defb106736b3414855010d743fe
9811211,Orbifold analysis of broken bulk symmetries,"J. Fuchs, C. Schweigert",1998-11-02,c0d120d0606665071dc88b1c0f2683ca2e702defb106736b3414855010d743fe
9710241,"Relative entropy in 2d Quantum Field Theory, finite-size corrections and",J. Gaite,1997-10-05,9216e30f6b1da71c2be8385a635971c08a39a39377ae6d7497e8cda6ab0f7cb8
9905228,Boundary Dynamics of Higher Dimensional AdS Spacetime,"J. Gegenberg (U. New Brunswick), G. Kunstatter (U. Winnipeg)",1999-05-04,f6aab0ea7d4fc99a10c8e118d9cfe6bcdaeb8d4733c5f40a85fda16c2b894168
9410236,On a non-CP-violating electric dipole moment of elementary particles,J. Giesen,1994-10-06,054f6694895b2f71fac8c886a55beabb666d555ea566c373a94fa2c025856950
9806235,Remarks on the Heavy Quark Potential in the Supergravity Approach,J. Greensite and P. Olesen,1998-06-02,64cd397e180f28366add0593b721ab53f257302b58a83f9d0874b4b104831c88
9707237,Modular Invariance on the Torus and Abelian Chern-Simons Theory,"J. Guerrero, M. Calixto and V. Aldaya",1997-07-03,f953afe9b0d5a01cd17c001fd68676de388c94da2df4a4d7046aeef94370cd8d
9910241,D-branes from N non-BPS D9-branes in Type IIA theory,J. Kluson,1999-10-05,d36c6eb30f57e9d5b9bd54df0c6100509d512ca654fd6221bdc7b79d2183e7f5
9812252,The No-ghost Theorem and Strings on AdS_3,"J. M. Evans, M. R. Gaberdiel, M. J. Perry",1998-12-04,e8e21119f3fec2cc5279e44167d21be3f9d85ba149ea9638afe2e6f2b039fc3d
9903250,Automorphism Group of $k((t))$: Applications to the Bosonic String,"J. M. Mu\~noz Porras, F. J. Plaza Mart\'{\i}n",1999-03-03,05811b9df7efb540017caabeb92b97d16c066ed998625ac48971a04d4f20cc56
9506213,Symmetries of Four-dimensional String Effective Action with Cosmological,J. Maharana and H. Singh,1995-06-01,a3e78182b1e6ec597dafb30ea49c54638dcba23a86076079f40d8e83bb38e38c
9410202,Octonion X-product orbits,J. Mourad,1994-10-03,e6adbd5e23460b120ce956a1c618659464f88fd3da394a439b771fc4abd280b6
9410201,Linear Connections in Non-Commutative Geometry,J. Mourad,1994-10-03,e6adbd5e23460b120ce956a1c618659464f88fd3da394a439b771fc4abd280b6
9803244,Point-splitting regularization of composite operators and anomalies,"J. Novotny, M. Schnabl",1998-03-04,6761974cd6d66ee08334bb8feb87463fd5df722f34710fd8edaa3818c002fafa
9605230,An Explicit and Simple Relationship Between Two Model Spaces,J. S. Prakash,1996-05-06,20fc4934c4dcd6f026b8619f805908246abc44755af7a8d61661237440132b41
9910215,Functional Relations in Stokes Multipliers and Solvable Models related,J. Suzuki (Shizuoka University),1999-10-04,ba061bb7bf481d08df4ff8ab28f2a42e6b412b09c75dc347521a60571c854955
9911254,Remarks on Duffin-Kemmer-Petiau theory and gauge invariance,"J. T. Lunardi, B. M. Pimentel, R. G. Teixeira and J. S. Valverde (Sao",1999-11-05,b287090d4250ab23cd649acd1bbcded134a6da310f39707e84779e444abef68e
9712258,"The Mini-Superspace Limit of the SL(2,C)/SU(2)-WZNW Model",J. Teschner,1997-12-04,a3a3de2d5f918c45f4aa596c92077c6dbc3dd1d78b3c086cf9a6f6bb64c72b2c
9906215,Operator product expansion and factorization in the $H_3^+$-WZNW model,J. Teschner,1999-06-02,a3a3de2d5f918c45f4aa596c92077c6dbc3dd1d78b3c086cf9a6f6bb64c72b2c
9712256,"On structure constants and fusion rules in the $SL(2,\BC)/SU(2)$ WZNW",J. Teschner,1997-12-03,a3a3de2d5f918c45f4aa596c92077c6dbc3dd1d78b3c086cf9a6f6bb64c72b2c
9610208,Solution of the odderon problem for arbitrary conformal weights,J. Wosiek and R. E. Janik (Jagellonian University),1996-10-01,fabe34b3688adef369aff6143f48da91ff05ef538e83a213f54ef50a22b3e89e
9312209,On Dubrovin Topological Field Theories,J.-B. Zuber,1993-12-01,bf57134f6338353de77be0ef0cc409e993c3c9b44487c5a17da5f7db95dd3e96
9910209,"Cohomological Field Theories with K\""ahler Structure",J.-S. Park,1999-10-02,e45bac97962ce07a7ff52888f3e67c23ecc7a9c4c15495b6d578288da77e85f8
9705237,Investigating the BPS Spectrum of Non-Critical E_n Strings,"J.A. Minahan, D. Nemeschansky and N.P. Warner",1997-05-06,ba04d2836936fda08ae1dd13f3f14a545038cf8be3d11a128690527518f2188c
9803253,On realizations of nonlinear Lie algebras by differential operators,"J.Beckers, Y. Brihaye, N. Debergh",1998-03-05,effc1b5b956f3aa396380091e7dd47a88ecea566ca3738030e1b3efc550a5e4f
9812207,Dilaton transformation under abelian and non-abelian T-duality in the,"J.De Jaegher, J. Raeymaekers, A. Sevrin and W. Troost",1998-12-01,1c0666a668d8493a78e9d39ef5ef394ef0ae2aa98147b850ce7c149b8e06fb33
9803234,Parafermionic Reductions of WZW Model,"J.F. Gomes, G.M. Sotkov and A. H. Zimerman",1998-03-04,3260d6993fdc5ef478eebe46e5975192fe5b3aeff5de264bf09add989f03ad12
9804209,Einstein spaces in five and seven dimensions and non-supersymmetric,J.G. Russo,1998-04-02,41872e85aa85a8ac3ede3259c20fddf39c75cb98e069702a801a9bbff241d1b2
9707241,An ansatz for a non-perturbative four-graviton amplitude in type IIB,J.G. Russo,1997-07-03,41872e85aa85a8ac3ede3259c20fddf39c75cb98e069702a801a9bbff241d1b2
9707242,An Introduction to Superstring Theory and its Duality Symmetries,J.G. Russo,1997-07-04,41872e85aa85a8ac3ede3259c20fddf39c75cb98e069702a801a9bbff241d1b2
9707243,A Note on a Class of Cosmological String Backgrounds,J.G. Russo,1997-07-03,41872e85aa85a8ac3ede3259c20fddf39c75cb98e069702a801a9bbff241d1b2
9410211,Equations from Non-Linear Chiral Transformations,"J.L. Jacquot, J. Richert and M. Umezawa",1994-10-04,3120d18d6c251039bb46a628e06f49539d68505131dfdc753811e0b7b33a1978
9406209,Remarks on Thermal Strings outside Black Holes,J.L.F. Barbon,1994-06-01,f0a9630ccfeb038a8e88b8116d3cb4ab111584ac99331acc9deae68f04dca2de
9802201,On the Classification of Real Forms of Non-Abelian Toda Theories and,"J.M. Evans (DAMTP, University of Cambridge) and J.O. Madsen",1998-02-02,c946b1c471207c4378c18c9aa984eb237e169257e6a5611c7f4b123968f68742
9802202,On Vector Bundles and Chiral Matter in N=1 Heterotic Compactifications,"J.M. Evans (DAMTP, University of Cambridge) and J.O. Madsen",1998-01-31,c946b1c471207c4378c18c9aa984eb237e169257e6a5611c7f4b123968f68742
9310201,Generalized Measures in Gauge Theory,J.M. Figueroa-O'Farrill,1993-10-01,1d03bdb20da86f557dbc1a2bc9754a31d5d775d56917cfa1082434af86636b5d
9903264,Gravity thaws the frozen moduli of the CP^1 lump,"J.M. Speight, I.A.B. Strachan",1999-03-05,8d6512f9c69581fa956e38cffb11126382492366279dfe59f6dfe93bbbf1ed4e
9806222,Reflection Factors for the Principal Chiral Model,J.N. Prata,1998-06-02,140bea6a81e95e9236a90873d6e5dea8aaff210a2687cf66431861d1ebeca989
9903248,"Virasoro Orbits, AdS_3 Quantum Gravity and Entropy","J.Navarro-Salas, P.Navarro",1999-03-03,8998f6b4b701b2c7a853e7c4c62a0316fa48d59e50698f0f6f75362bc814a404
9702202,Hyper-Kahler manifolds and multiply-intersecting branes,"J.P. Gauntlett, G.W. Gibbons, G. Papadopoulos and P.K. Townsend",1997-02-03,75c1fe5a30a5813254fd61e0e0cb5fae53d0f6b57177cf8167a010e4fe8369ec
9810204,Black Holes of D=5 Supergravity,"J.P. Gauntlett, R.C. Myers and P.K. Townsend",1998-10-01,4e4a3d8509ed237015717a1d3e3c109bd457220ba56ff509d9ceac321c6534b2
9812202,Effective actions on the squashed three-sphere,J.S.Dowker,1998-12-01,023e3d30c4715150b21baa4a976d36f4647f21d15f17b9703231c7d51dafedb0
9812204,Topological Aspects of Quantum Chromodynamics,J.S.Dowker,1998-12-01,023e3d30c4715150b21baa4a976d36f4647f21d15f17b9703231c7d51dafedb0
9812205,"M theory, Joyce Orbifolds and Super Yang-Mills",J.S.Dowker,1998-12-01,023e3d30c4715150b21baa4a976d36f4647f21d15f17b9703231c7d51dafedb0
9812203,The Glorious Days of Physics - Renormalization of Gauge theories,J.S.Dowker,1998-12-01,023e3d30c4715150b21baa4a976d36f4647f21d15f17b9703231c7d51dafedb0
9410204,Functional determinants and effective actions:Corrigenda,J.S.Dowker and J.S.Apps,1994-10-03,05c7d9b1516195d135f789551f95297feb00027fe60cac6658be30b859962942
9506204,Functional determinants on certain domains,J.S.Dowker and J.S.Apps,1995-06-01,05c7d9b1516195d135f789551f95297feb00027fe60cac6658be30b859962942
9406202,Quantization of the Gravitational Constant in Odd-Dimensional Gravity,J.Zanelli,1994-06-01,e90be68f427a9588fdde8d296d1b96cff4bca0c0110f78907566e587460cf886
9810206,Non-Supersymmetric Conformal Field Theories from Stable Anti-de Sitter,Jacques Distler and Frederic Zamora,1998-10-01,43d1d0e8fba0b06ed6611e666ab6504634af99b530cc8bbae2f78fdb01381edd
9707234,Variational Approach to Quantum Field Theory: Gaussian Approximation and,Jae Hyung Yee (Yonsei Univ.),1997-07-03,0c36a282213ef65265241a8e02bdcefae0f496e504db61b450da3d025c1c399d
9803236,Vortex Solutions of a Fermion Maxwell-Chern-Simons Theory,Jae Hyung Yee (Yonsei univ.),1998-03-04,57a017de08033ea30831745a54b21fbdb0136ee95928e0488bb2df1c5cf8f508
9803237,Renormalization of Functional Schroedinger Equation by Background Field,Jae Hyung Yee (Yonsei univ.),1998-03-04,57a017de08033ea30831745a54b21fbdb0136ee95928e0488bb2df1c5cf8f508
9903269,Black holes and membranes in AdS_7,James T. Liu and Ruben Minasian,1999-03-05,309d4f669f2e87ff9f2769deafc493701b0068df7dab91676683651d22d821d4
9705235,Quanta Without Quantization,James T. Wheeler,1997-05-05,92019404415f6af3a8ad054460a6a59bf4fe4856a2d28c33035d4abc92479d32
9503220,General Correlation Functions in the Schwinger Model at Zero and Finite,"James V. Steele, Ajay Subramanian, and Ismail Zahed",1995-03-03,8e641c4a9f801842626f0df53ac970f7ba57107bccac6ee38bc56eb556297b63
9503221,"Nontrivial, Asymptotically Non-free Gauge Theories and Dynamical","James V. Steele, Ajay Subramanian, and Ismail Zahed",1995-03-05,8e641c4a9f801842626f0df53ac970f7ba57107bccac6ee38bc56eb556297b63
9810238,Two-Dimensional Bosonization from Variable Shifts in the Path Integral,Jan B. Thomassen,1998-10-03,74f83bfc751ac7ac688e50f2a2537ff94635fa05d7b699a2453332afd5ba3200
9612219,Higher Topologies in 2+1-Gravity,"Jan Bischoff and Olaf Lechtenfeld (Univ. of Hannover, Germany)",1996-12-01,a8709c648b5728b48ca1bd5aa69576102b56bf72a7120392e9bf01bfc63a3214
9612220,Chiral Reductions of the M-Algebra,"Jan Bischoff and Olaf Lechtenfeld (Univ. of Hannover, Germany)",1996-12-01,a8709c648b5728b48ca1bd5aa69576102b56bf72a7120392e9bf01bfc63a3214
9612218,"Path-Integral Quantization of the (2,2) String","Jan Bischoff and Olaf Lechtenfeld (Univ. of Hannover, Germany)",1996-12-01,a8709c648b5728b48ca1bd5aa69576102b56bf72a7120392e9bf01bfc63a3214
9909221,The Physical Projector and Topological Quantum Field Theories: U(1),"Jan Govaerts and Bernadette Deschepper (Catholic Univ. Louvain,",1999-09-02,3727437e84ec0beac3e8e36a0170160434a5e02270c0bb8f2c8c45ba41ff7f68
9812241,Monopole Condensates in Seiberg-Witten Theory,Jan de Boer,1998-12-03,d7646ef4572e4902a20e63faa6fc22b9fbfc736110d7d7e2f3fa95cd26e51eb3
9812240,Large N Elliptic Genus and AdS/CFT Correspondence,Jan de Boer,1998-12-03,d7646ef4572e4902a20e63faa6fc22b9fbfc736110d7d7e2f3fa95cd26e51eb3
9906208,The deconfinement phase transition as an Aharonov-Bohm effect,Janos Polonyi,1999-06-01,a0c180bf324ec459fb096a7ffd078a7d99423361bdea46fbc1b037544dfccb44
9903218,Lax equations in ten dimensional supersymmetric classical Yang-Mills,Jean-Loup Gervais,1999-03-01,76c1522e7cfd068a4c3a0b5cc59dc386551338eb0d95d14d3acedb873c370b4c
9910235,Solution Generating in Ten Dimensional Supersymmetric Classical,Jean-Loup Gervais,1999-10-05,76c1522e7cfd068a4c3a0b5cc59dc386551338eb0d95d14d3acedb873c370b4c
9609233,Classical backgrounds and scattering for affine Toda theory on a,Jens Hoppe,1996-09-03,f9c43657fb4c53bcf6d228890d4fd929a1ed337e611916f021a44aae88d1bd95
9609232,On Zero-Mass Bound States in Super-Membrane Models,Jens Hoppe,1996-09-02,f9c43657fb4c53bcf6d228890d4fd929a1ed337e611916f021a44aae88d1bd95
9709217,On the Construction of Zero Energy States in Supersymmetric Matrix,Jens Hoppe,1997-09-02,f9c43657fb4c53bcf6d228890d4fd929a1ed337e611916f021a44aae88d1bd95
9609234,Semi-classical stability of supergravity vacua,Jens Hoppe,1996-09-03,f9c43657fb4c53bcf6d228890d4fd929a1ed337e611916f021a44aae88d1bd95
9903230,Superconformal Symmetry and Correlation Functions,Jeong-Hyuck Park,1999-03-02,575a2a7d00afaed9ec3bc22bb62df3826e87cc8c9e50fa76fdfa259f9d2a502b
9711205,BPS Bounds for Worldvolume Branes,"Jerome P. Gauntlett, Joaquim Gomis and Paul K. Townsend",1997-11-03,4e26400841d0bd6a7397b0fd45a6729868239a09c0452143e78de1a9c4ef2ea8
9803216,Branes and Calibrated Geometries,"Jerome P. Gauntlett, Neil D. Lambert and Peter C. West",1998-03-02,3f6e95c1e5bfdd6263da04fccaabfa769068be4254d27cfdb1d4518fe0520fab
9411213,$W_\infty$ Algebra and Geometric Formulation of QCD$_2$,Jerzy Kijowski,1994-11-02,c3f015f9966403e9594bf20744b8ee09a6be36bfca1883584b8270281990a041
9411212,Relativistic Elastomechanics is a Gauge--Type Theory,Jerzy Kijowski,1994-11-02,c3f015f9966403e9594bf20744b8ee09a6be36bfca1883584b8270281990a041
9610230,Quantum Deformations of Space-Time Symmetries with Mass-Like Deformation,"Jerzy Lukierski (Institute for Theoretical Physics, University of",1996-10-03,03db2947cfb28604a219f947a687fbd6a937096c4eda8a1eecc9a9f10b717ffe
9605233,The Lagrangian of a Self-Dual Gravitational Field as a Limit of the SDYM,Jerzy Plebanski and Maciej Przanowski,1996-05-07,3a536629f6a1e254758b82fb7035827ae68bbdf3bcf30ee23d9d9ddd769736dc
9811249,Interactions in Abelian and Yang-Mills Theories,Jiannis Pachos (IJS),1998-11-05,fe134f3e076ab28cdb553a309ef1940a3e3c5d454ec26b28793d1e9eb042dad5
9807233,Fast Lane for Confinement,Jiannis Pachos (MIT),1998-07-03,0671de68b3283c2d317987552a9f8be2a421ed038ac981f415c5dbf8d1b389db
9612249,Classical instanton and wormhole solutions of Type IIB string theory,"Jin Young Kim (Dongseo University), H.W. Lee and Y.S. Myung (Inje",1996-12-04,d6047ad2f32e805de81beef600989964bbbca62d38f4d57948d702e2202cbc55
9412228,"Antibracket, Antifields and Gauge-Theory Quantization","Joaquim Gomis, Jordi Paris and Stuart Samuel",1994-12-04,45d4ec6ff4938d2ea7e89ad4d72976d8f0de0b00072cec17671bf66b0018f19f
9811209,Superconformal Ward Identities for Green Functions with Multiple,Johanna Erdmenger and Christian Rupp,1998-11-01,d5e2fb2fea8463c0691e877a95b8cba4fcb3ce2a1977590e01f842db5d1edf3f
9709228,Two Dimensional Mirror Symmetry From M-theory,John Brodie (Princeton University),1997-09-03,d5143ff1c465bd04cdc7a8f2c30d9ed7a1528b167b417c22c7d20121ebd80ed2
9712248,Center vortices and confinement vs. screening,John M. Cornwall,1997-12-03,bc272445cc9bb20557724a4be8ac52f82bb7a5d06fb34e20d3147d340cc8f2a4
9703203,Universal Hidden Supersymmetry in Classical Mechanics and its Local,Jonathan Bagger and Ioannis Giannakis,1997-02-27,09a4feb81db8cf76081b4d453aa3c49503b924bb9e2374f581557884240ea0c5
9703202,Higgs Mechanism in String Theory,Jonathan Bagger and Ioannis Giannakis,1997-02-27,09a4feb81db8cf76081b4d453aa3c49503b924bb9e2374f581557884240ea0c5
9410239,Auxiliary Fields for Super Yang-Mills from Division Algebras,Jonathan M. Evans,1994-10-06,b15013671404a914d23462c8e6c970ef227d275d9c2b5f2063aeed0e4113ae09
9712227,Quantum Integrability of Coupled N=1 Super Sine/Sinh-Gordon Theories and,"Jonathan M. Evans (DAMTP, Cambridge) and Jens Ole Madsen (Universidade",1997-12-02,c249243534d8b4a9e2d157fbac0297161d0bbe89334940786f56ab8f29e4a4b9
9607216,The Hypermultiplet in N = 2 Superspace,Jordi Par\'{\i}s and Walter Troost,1996-07-02,3f9a9b396778c48c6a6a07e7590172371b50145e54d1bc4667dcaab37d5b4b18
9607215,Higher Loop Anomalies and their Consistency Conditions in Nonlocal,Jordi Par\'{\i}s and Walter Troost,1996-07-02,3f9a9b396778c48c6a6a07e7590172371b50145e54d1bc4667dcaab37d5b4b18
9811210,Does the Weyl ordering prescription lead to the correct energy levels,"Jorge Ananias Neto and Wilson Oliveira(Departamento de Fisica,",1998-11-01,899898c13a3c4d476e3ea66b954fa9644fa4bcd295c3147d910133ada7bd8804
9910240,The Parisi-Sourlas Mechanism in Yang-Mills Theory?,"Jose A. Magpantay (National Institute of Physics, U.P. Diliman Q.C.,",1999-10-05,5f6d47399ab85f4c7973cd4593f14f430962f70feb414245eecc26747d1dd81b
9511229,N=1 and N=2 cosets from gauged supersymmetric WZW models,Jose M Figueroa-O'Farrill and Sonia Stanciu,1995-11-03,2a23d776f66326267bc1850a094536f8b1312680fa5f774584317a40455bb34f
9806246,Duality Symmetries for N=2 Supersymmetric QCD with Vanishing,Joseph A. Minahan (USC),1998-06-03,546d88e7a4f8709c8b63fc9259ee3da1eed2b152982eac2e773d089104ff4ba6
9903268,"Superstrings, Unifications and dualities",Joseph Kouneiher,1999-03-05,ba2ea3a42840619f93aaa8f50d92272645cea1d3bd4f43af9af6170e67057f60
9510229,A Note on Marginally Stable Bound States in Type II String Theory,Joseph Polchinski and Andrew Strominger,1995-10-05,ba0b01a499f90eb8110ed4d3cd35df37fbe631438ef175f94e1dc88674b69073
9510227,New Vacua for Type II String Theory,Joseph Polchinski and Andrew Strominger,1995-10-04,ba0b01a499f90eb8110ed4d3cd35df37fbe631438ef175f94e1dc88674b69073
9510228,A Chiral $SU(N)$ Gauge Theory and its Non-Chiral $Spin(8)$ Dual,Joseph Polchinski and Andrew Strominger,1995-10-05,ba0b01a499f90eb8110ed4d3cd35df37fbe631438ef175f94e1dc88674b69073
9903228,"Negative Energy, Superluminosity and Holography","Joseph Polchinski, Leonard Susskind and Nicolaos Toumbas",1999-03-02,68262cb1675e10aa528ba5e882ec670815cb87128427114f2d6ab6adae28eb22
9908208,"Dirac Equations, Light Cone Supersymmetry, and Superconformal Algebras",Jouko Mickelsson and Simon Scott,1999-08-02,dfc01d92f595658ab96a69e1b0258e9789b5e46d16cb8d8a4502457d558c19ed
9908207,"Functorial QFT, Gauge Anomalies and the Dirac Determinant Bundle",Jouko Mickelsson and Simon Scott,1999-08-02,dfc01d92f595658ab96a69e1b0258e9789b5e46d16cb8d8a4502457d558c19ed
9711201,A Note on Toroidal Compactifications of the Type I Superstring and Other,Juan M. Maldacena,1997-11-02,f9f920b6837f2a0255a615a82788e157beece138ba56e75153147e9e7c9f3d42
9510238,Fermion-Fermion and Boson-Boson Amplitudes: Surprising Similarities,Juan Mateos Guilarte,1995-10-06,303db63c21e25bda7fe248d19fdaca26fa2a4b6f04c5f400b5e413ecea9ea2b4
9510237,Significance of the Spinorial Basis in the Quantum Theory,Juan Mateos Guilarte,1995-10-06,303db63c21e25bda7fe248d19fdaca26fa2a4b6f04c5f400b5e413ecea9ea2b4
9510236,"Light Monopoles, Electric Vortices and Instantons",Juan Mateos Guilarte,1995-10-05,303db63c21e25bda7fe248d19fdaca26fa2a4b6f04c5f400b5e413ecea9ea2b4
9807214,Spinors and Field Interactions in Higher Order Anisotropic Spaces,"Juan P. Aparicio, Fabian H. Gaioli, and Edgardo T. Garcia Alvarez",1998-07-01,664d868cc84fd09e4732194f34aca119000e926c97cf2c29a521c8cd2675a541
9807213,String Duality and Non-supersymmetric Strings,"Juan P. Aparicio, Fabian H. Gaioli, and Edgardo T. Garcia Alvarez",1998-07-01,664d868cc84fd09e4732194f34aca119000e926c97cf2c29a521c8cd2675a541
9807212,Proper time derivatives in quantum mechanics,"Juan P. Aparicio, Fabian H. Gaioli, and Edgardo T. Garcia Alvarez",1998-07-01,664d868cc84fd09e4732194f34aca119000e926c97cf2c29a521c8cd2675a541
9712233,NS Branes in Type I Theory,Julie D. Blum,1997-12-02,643977c31c12b30b163c938faf6078898194bd1da7ad1d73a923ec37a524344c
9405201,"Fusion $U_q(G^{(1)}_2)$ vertex models and analytic Bethe ans{\""a}tze",Junji Suzuki,1994-05-02,38466e9d568c1fd003fcd3ecd5cf74bb9bc6db3ddddd260dc54f60b36ab11150
9605217,The gravitational and electroweak interactions unified as a gauge theory,K. Behrndt and E. Bergshoeff,1996-05-03,f0e95a5753a6d59e16a2719fa71e7239c5414409f932a6108a53ca7b5bc1513c
